game,shots,hits,accuracy
559,53,17,32.075471698113205
560,49,17,34.69387755102041
561,49,17,34.69387755102041
562,53,17,32.075471698113205
563,35,17,48.57142857142857
564,80,17,21.25
565,47,17,36.17021276595745
566,70,17,24.285714285714285
567,65,17,26.153846153846157
568,49,17,34.69387755102041
569,66,17,25.757575757575758
570,63,17,26.984126984126984
571,63,17,26.984126984126984
572,72,17,23.61111111111111
573,48,17,35.41666666666667
574,41,17,41.46341463414634
575,95,17,17.894736842105264
576,65,17,26.153846153846157
577,56,17,30.357142857142854
578,44,17,38.63636363636363
579,71,17,23.943661971830984
580,57,17,29.82456140350877
581,65,17,26.153846153846157
582,55,17,30.909090909090907
583,73,17,23.28767123287671
584,45,17,37.77777777777778
585,58,17,29.310344827586203
586,58,17,29.310344827586203
587,60,17,28.333333333333332
588,60,17,28.333333333333332
589,85,17,20.0
590,65,17,26.153846153846157
591,48,17,35.41666666666667
592,75,17,22.666666666666664
593,38,17,44.73684210526316
594,59,17,28.8135593220339
595,58,17,29.310344827586203
596,56,17,30.357142857142854
597,42,17,40.476190476190474
598,76,17,22.36842105263158
599,50,17,34.0
600,67,17,25.37313432835821
601,78,17,21.794871794871796
602,49,17,34.69387755102041
603,36,17,47.22222222222222
604,59,17,28.8135593220339
605,69,17,24.637681159420293
606,97,17,17.525773195876287
607,40,17,42.5
608,61,17,27.86885245901639
609,86,17,19.767441860465116
610,49,17,34.69387755102041
611,51,17,33.33333333333333
612,66,17,25.757575757575758
613,43,17,39.53488372093023
614,48,17,35.41666666666667
615,70,17,24.285714285714285
616,56,17,30.357142857142854
617,60,17,28.333333333333332
618,51,17,33.33333333333333
619,48,17,35.41666666666667
620,50,17,34.0
621,87,17,19.54022988505747
622,85,17,20.0
623,71,17,23.943661971830984
624,61,17,27.86885245901639
625,49,17,34.69387755102041
626,58,17,29.310344827586203
627,56,17,30.357142857142854
628,51,17,33.33333333333333
629,52,17,32.69230769230769
630,61,17,27.86885245901639
631,60,17,28.333333333333332
632,71,17,23.943661971830984
633,59,17,28.8135593220339
634,59,17,28.8135593220339
635,70,17,24.285714285714285
636,88,17,19.318181818181817
637,56,17,30.357142857142854
638,62,17,27.419354838709676
639,76,17,22.36842105263158
640,60,17,28.333333333333332
641,44,17,38.63636363636363
642,53,17,32.075471698113205
643,61,17,27.86885245901639
644,64,17,26.5625
645,65,17,26.153846153846157
646,85,17,20.0
647,61,17,27.86885245901639
648,39,17,43.58974358974359
649,39,17,43.58974358974359
650,51,17,33.33333333333333
651,71,17,23.943661971830984
652,78,17,21.794871794871796
653,63,17,26.984126984126984
654,70,17,24.285714285714285
655,66,17,25.757575757575758
656,44,17,38.63636363636363
657,50,17,34.0
658,78,17,21.794871794871796
659,67,17,25.37313432835821
660,61,17,27.86885245901639
661,33,17,51.515151515151516
662,58,17,29.310344827586203
663,69,17,24.637681159420293
664,73,17,23.28767123287671
665,72,17,23.61111111111111
666,81,17,20.98765432098765
667,50,17,34.0
668,71,17,23.943661971830984
669,79,17,21.518987341772153
670,34,17,50.0
671,63,17,26.984126984126984
672,65,17,26.153846153846157
673,62,17,27.419354838709676
674,51,17,33.33333333333333
675,52,17,32.69230769230769
676,81,17,20.98765432098765
677,42,17,40.476190476190474
678,76,17,22.36842105263158
679,65,17,26.153846153846157
680,93,17,18.27956989247312
681,46,17,36.95652173913043
682,72,17,23.61111111111111
683,77,17,22.07792207792208
684,69,17,24.637681159420293
685,67,17,25.37313432835821
686,57,17,29.82456140350877
687,59,17,28.8135593220339
688,69,17,24.637681159420293
689,43,17,39.53488372093023
690,87,17,19.54022988505747
691,75,17,22.666666666666664
692,62,17,27.419354838709676
693,52,17,32.69230769230769
694,48,17,35.41666666666667
695,65,17,26.153846153846157
696,59,17,28.8135593220339
697,71,17,23.943661971830984
698,91,17,18.681318681318682
699,62,17,27.419354838709676
700,61,17,27.86885245901639
701,63,17,26.984126984126984
702,69,17,24.637681159420293
703,86,17,19.767441860465116
704,48,17,35.41666666666667
705,42,17,40.476190476190474
706,48,17,35.41666666666667
707,59,17,28.8135593220339
708,39,17,43.58974358974359
709,69,17,24.637681159420293
710,65,17,26.153846153846157
711,43,17,39.53488372093023
712,70,17,24.285714285714285
713,52,17,32.69230769230769
714,62,17,27.419354838709676
715,61,17,27.86885245901639
716,57,17,29.82456140350877
717,60,17,28.333333333333332
718,42,17,40.476190476190474
719,75,17,22.666666666666664
720,39,17,43.58974358974359
721,55,17,30.909090909090907
722,66,17,25.757575757575758
723,71,17,23.943661971830984
724,94,17,18.085106382978726
725,60,17,28.333333333333332
726,99,17,17.17171717171717
727,73,17,23.28767123287671
728,50,17,34.0
729,59,17,28.8135593220339
730,71,17,23.943661971830984
731,50,17,34.0
732,88,17,19.318181818181817
733,81,17,20.98765432098765
734,66,17,25.757575757575758
735,84,17,20.238095238095237
736,57,17,29.82456140350877
737,61,17,27.86885245901639
738,70,17,24.285714285714285
739,61,17,27.86885245901639
740,62,17,27.419354838709676
741,71,17,23.943661971830984
742,76,17,22.36842105263158
743,53,17,32.075471698113205
744,50,17,34.0
745,76,17,22.36842105263158
746,53,17,32.075471698113205
747,54,17,31.48148148148148
748,89,17,19.101123595505616
749,67,17,25.37313432835821
750,58,17,29.310344827586203
751,70,17,24.285714285714285
752,58,17,29.310344827586203
753,37,17,45.94594594594595
